Gene name	max length	read count	rpkm	IDs
SCML4	4029	0	0	NM_198081,NM_001286408,NM_001286409
SCN10A	5874	1	0.003344335	NM_001293306,NM_001293307,NM_006514
SCN11A	6331	1	0.003102926	NM_001349253,NM_014139,NM_001287223
SCN1A	8049	1	0.002440629	NM_001165963,NM_001202435,NM_006920,NM_001165964
SCN1B	4562	554	2.385603	NM_001321605,NM_001037,NM_199037
SCN2A	8794	803	1.793795	NM_021007,NM_001040143,NM_001040142
SCN2B	4922	32	0.127718	NM_004588
SCN3A	8978	318	0.6958109	NM_006922,NM_001081676,NM_001081677
SCN3B	5667	0	0	NM_018400,NM_001040151
SCN4A	7805	1	0.002516928	NM_000334
SCN4B	4177	51	0.2398554	NM_174934,NM_001142349,NR_024527,NM_001142348
SCN5A	8343	6	0.01412774	NM_198056,NM_001160160,NM_001099404,NM_000335,NM_001099405,NM_001160161
SCN7A	7186	0	0	NR_045628,NM_002976
SCN8A	11433	1398	2.402098	NM_001330260,NM_014191,NM_001177984
SCN9A	9760	85	0.1710854	NM_002977
SCNM1	2085	248	2.336627	NR_037937,NM_024041,NM_001204856
SCNN1A	3200	39	0.2394188	NM_001038,NM_001159576,NM_001159575
SCNN1B	2597	0	0	NM_000336
SCNN1D	2960	323	2.143653	NM_001130413,NR_037668
SCNN1G	3499	0	0	NM_001039
SCO1	1754	864	9.676713	NM_004589
SCO2	1002	540	10.58692	NM_005138,NM_001169109,NM_001169111,NM_001169110
SCOC	1863	1434	15.12098	NM_032547,NM_001153690,NM_001153446,NM_001153552,NM_001153663,NM_001153484,NM_001153585,NM_001153635
SCOC-AS1	2017	17	0.1655719	NR_033939
SCP2	2725	4776	34.43036	NM_001193617,NM_001007100,NM_001330587,NM_001193599,NM_001007098,NM_001193600,NM_001007099,NM_001007250,NM_002979
SCP2D1	666	0	0	NM_178483
SCPEP1	1945	7645	77.21499	NM_021626
SCRG1	838	858	20.11347	NM_007281,NM_001329597
SCRIB	5143	3861	14.74779	NM_182706,NM_015356
SCRN1	5208	6175	23.29216	NM_001145515,NM_001145513,NM_014766,NM_001145514
SCRN2	1567	1239	15.53267	NM_001145023,NM_138355
SCRN3	3053	666	4.285398	NM_001193528,NM_024583
SCRT1	3778	7	0.03639819	NM_031309
SCRT2	3577	0	0	NM_033129
SCT	578	2	0.06797448	NM_021920
SCTR	1823	0	0	NM_002980
SCUBE1	3868	0	0	NM_173050
SCUBE2	4624	376	1.5974	NM_001170690,NM_020974,NM_001330199
SCUBE3	7710	2408	6.135442	NM_152753,NM_001303136
SCX	1003	245	4.798537	NM_001080514,NM_001080514
SCYL1	2649	7397	54.85515	NM_001048218,NM_020680
SCYL2	5769	1611	5.485784	NM_001330253,NM_017988,NM_001330254,NM_001317784,NM_001330256
SCYL3	2928	262	1.757818	NM_181093,NM_020423
SDAD1	2918	1286	8.657638	NM_018115,NM_001288984,NM_001288983
SDAD1P1	3173	113	0.6996037	NR_144550
SDC1	3293	14501	86.50674	NM_002997,NM_001006946
SDC2	3485	4447	25.06733	NM_002998
SDC3	5121	11402	43.73911	NM_014654
SDC4	2612	8217	61.79934	NM_002999
SDC4P	467	0	0	NR_001580
SDCBP	2161	14565	132.4035	NM_001007067,NM_001348341,NM_001348340,NM_001330537,NM_005625,NM_001348339,NM_001007068,NM_001007069,NM_001007070
SDCBP2	1468	62	0.8296776	NM_015685,NM_080489,NM_001199784
SDCBP2-AS1	2226	261	2.303345	NR_040048,NR_040047,NR_040049
SDCCAG3	2160	1558	14.16959	NM_006643,NM_001039707,NM_001039708
SDCCAG8	2617	1151	8.640032	NM_006642
SDE2	4009	838	4.106309	NM_152608
SDF2	1262	2709	42.16901	NM_006923,NR_045585
SDF2L1	874	1176	26.43258	NM_022044
SDF4	2022	41527	403.4532	NM_016547,NM_016176
SDHA	2646	5017	37.24757	NM_001330758,NM_004168,NM_001294332
SDHAF1	1131	331	5.749222	NM_001042631
SDHAF2	1219	1488	23.97966	NM_017841
SDHAF3	2057	327	3.122894	NM_020186
SDHAF4	525	126	4.71471	NM_145267
SDHAP1	2491	439	3.462059	NR_003264
SDHAP2	2303	184	1.569523	NR_003265
SDHAP3	1152	139	2.370315	NR_003263
SDHB	1145	2172	37.26474	NM_003000
SDHC	2879	3595	24.53019	NM_001035513,NM_001035512,NM_001035511,NM_001278172,NM_003001,NR_103459
SDHD	1525	2756	35.50202	NM_001276504,NM_001276503,NM_003002,NR_077060,NM_001276506
SDK1	10396	232	0.4383948	NM_001079653,NM_152744
SDK2	10722	42	0.07695152	NM_001144952
SDPR	3250	176	1.063832	NM_004657
SDR16C5	3494	0	0	NM_001318049,NM_001318050,NM_138969
SDR16C6P	525	0	0	NR_103832
SDR39U1	1111	983	17.38134	NM_020195,NM_001290293,NM_001290292,NM_001308075
SDR42E1	2775	6	0.04247486	NM_145168
SDR9C7	1765	0	0	NM_148897
SDS	1604	6	0.07348363	NM_006843
SDSL	1296	235	3.562104	NM_138432,NM_001304993
SEBOX	573	0	0	NM_001080837
SEC11A	1445	3835	52.13643	NM_001271921,NM_001271922,NM_014300,NM_001271918,NR_073518,NM_001271919,NM_001271920
SEC11C	765	708	18.18091	NM_033280,NM_001307941
SEC13	1469	6105	81.64086	NM_183352,NM_030673,NM_001136026,NM_001278946,NM_001136232
SEC14L1	3015	3170	20.65455	NM_001204410,NM_003003,NM_001144001,NM_001143999,NM_001143998,NM_001204408,NM_001039573
SEC14L1P1	2572	42	0.3207909	NR_026952
SEC14L2	1829	495	5.316615	NM_012429,NM_001291932,NM_001204204,NM_033382
SEC14L3	2084	0	0	NM_001257379,NM_001257382,NM_001257378,NM_174975
SEC14L4	2149	0	0	NM_174977,NM_001161368
SEC14L5	6456	229	0.6968121	NM_014692
SEC14L6	1261	0	0	NM_001193336
SEC16A	8983	4439	9.707501	NM_014866,NM_001276418
SEC16B	4024	507	2.475106	NM_033127
SEC1P	2649	8	0.05932691	NR_004401
SEC22A	3416	689	3.962279	NM_012430
SEC22B	1883	3821	39.86304	NM_004892
SEC22C	1612	2709	33.01321	NM_032970,NM_001201572,NM_001201584,NM_004206
SEC23A	4136	6788	32.24074	NM_006364
SEC23B	3328	2142	12.64387	NM_001172746,NM_006363,NM_032986,NM_032985,NM_001172745
SEC23IP	6773	1769	5.130864	NM_007190,NR_037771
SEC24A	2739	1548	11.10255	NM_021982,NM_001252231
SEC24B	4836	1785	7.250962	NM_001042734,NM_001318086,NM_006323,NM_001318085,NM_001300813
SEC24B-AS1	957	17	0.3489641	NR_039978
SEC24C	4545	3731	16.12631	NM_198597,NM_004922
SEC24D	4091	6776	32.53776	NM_014822,NM_001318066
SEC31A	4263	19485	89.79017	NM_001318120,NM_001077207,NM_001077208,NM_001191049,NM_001318119,NM_001077206,NM_016211,NM_001300744,NM_001300745
SEC31B	4612	455	1.938054	NM_015490
SEC61A1	3636	32178	173.8517	NM_013336
SEC61A2	2462	279	2.226178	NM_001142627,NR_024577,NR_024576,NM_018144,NM_001142628
SEC61B	562	2677	93.57413	NM_006808
SEC61G	462	1613	68.5861	NM_014302,NM_001012456
SEC62	6541	5856	17.58736	NM_003262
SEC63	6500	5998	18.12745	NM_007214
SECISBP2	3505	1176	6.591178	NM_024077,NM_001282689,NM_001282690,NM_001282688
SECISBP2L	7176	1899	5.198598	NM_014701,NM_001193489
SECTM1	2282	8362	71.98438	NM_003004
SEH1L	3506	726	4.067883	NM_001013437,NM_031216
SEL1L	1657	5959	70.64714	NM_005065,NM_001244984
SEL1L2	2360	1	0.008323994	NR_073207,NM_001271539,NR_073206
SEL1L3	4592	859	3.674811	NM_001297594,NM_001297592,NM_015187
SELE	3875	0	0	NM_000450
SELENBP1	1753	373	4.179945	NM_001258289,NM_001258288,NM_003944
SELENOF	1604	8794	107.7025	NR_144513,NM_203341,NM_004261,NR_144512
SELENOH	1437	1518	20.75194	NM_001321335,NM_170746
SELENOI	8037	582	1.422567	NM_033505,NR_137633
SELENOK	1094	984	17.66939	NM_021237
SELENOM	718	7320	200.2767	NM_080430
SELENON	4230	11006	51.11317	NM_020451,NM_206926
SELENOO	2315	1507	12.7881	NM_031454
SELENOP	2328	2832	23.89758	NM_001085486,NM_005410,NM_001093726
SELENOS	1417	2425	33.61906	NM_018445,NM_203472
SELENOT	3490	2277	12.81685	NM_016275
SELENOV	1704	1	0.01152853	NM_182704
SELENOW	880	2678	59.78216	NM_003009
SELL	2206	45	0.400729	NM_000655,NR_029467
SELP	3171	0	0	NM_003005
SELPLG	2564	706	5.409167	NM_001206609,NM_003006
SEM1	498	2049	80.82698	NM_006304
SEMA3A	5659	122	0.4235102	NM_006080
SEMA3B	3006	2203	14.39691	NM_001290060,NM_001290061,NM_001290063,NM_001290062,NM_001005914,NR_110697,NM_004636
SEMA3B-AS1	338	0	0	NR_110702
SEMA3C	5174	13616	51.69718	NM_006379
SEMA3D	6258	292	0.9166235	NM_152754
SEMA3E	6629	244	0.7230786	NM_001178129,NM_012431
SEMA3F	3259	1054	6.353309	NM_004186,NM_001318800,NM_001318798
SEMA3F-AS1	2755	87	0.6203566	NR_135301
SEMA3G	4975	6	0.02369201	NM_020163
SEMA4A	3303	188	1.118132	NM_001193302,NM_001193300,NM_001193301,NM_022367
SEMA4B	3808	1398	7.211971	NM_001324034,NM_020210,NM_198925,NM_001324029,NM_001324032,NM_001324030,NM_001324031,NM_001324033
SEMA4C	3552	1761	9.739353	NM_017789
SEMA4D	4628	46	0.1952577	NM_001142287,NM_006378
SEMA4F	5914	1270	4.218578	NM_004263,NM_001271662,NM_001271661,NR_073398,NR_073399
SEMA4G	3216	135	0.8246344	NM_017893,NM_001203244
SEMA5A	11808	769	1.279363	NM_003966
SEMA5A-AS1	1679	1	0.01170019	NR_109935
SEMA5B	4728	5	0.02077477	NM_001031702,NM_001256346,NM_001256347,NM_001256348,NR_046079
SEMA6A	6931	69	0.1955676	NM_001300780,NM_020796
SEMA6A-AS1	967	5	0.1015751	NR_109879
SEMA6B	3942	7	0.03488391	NM_032108
SEMA6C	3926	502	2.51187	NM_001178061,NM_001178062,NM_030913
SEMA6D	5931	194	0.6425657	NM_020858,NM_024966,NM_153619,NM_001198999,NM_153618,NM_153616,NM_153617
SEMA7A	3278	866	5.189825	NM_003612,NM_001146029,NM_001146030
SEMG1	1696	0	0	NM_003007
SEMG2	1982	0	0	NM_003008
SENCR	1298	14	0.2118835	NR_038908
SENP1	4939	629	2.501816	NR_051992,NR_051991,NM_001267594,NM_001267595
SENP2	3194	1298	7.983319	NM_021627
SENP3	2494	2573	20.26689	NM_015670
SENP3-EIF4A1	4304	7	0.0319499	NR_037926
SENP5	6307	851	2.650638	NM_001308045,NM_152699
SENP6	7046	2664	7.427374	NM_001100409,NM_001304792,NM_015571
SENP7	4820	487	1.984841	NM_001282802,NM_001077203,NM_001282804,NM_020654,NM_001282803,NM_001282801
SENP8	1569	99	1.239527	NM_001172109,NM_001172110,NM_001166340,NM_001172111,NM_145204
SEPHS1	3260	2156	12.99197	NM_001195602,NM_001195604,NM_012247
SEPHS2	2351	2055	17.17129	NM_012248
SEPSECS	5645	270	0.9396011	NM_016955
SEPSECS-AS1	1120	13	0.228018	NR_037934
SEPT1	1592	150	1.850938	NM_052838
SEPT10	2686	4294	31.40507	NM_001321503,NM_001321496,NM_001321499,NM_001321501,NM_001321504,NM_001321515,NM_178584,NM_001321500,NM_001321505,NM_001321502,NM_001321498,NM_001321511,NM_001321510,NM_001321509,NM_001321513,NM_001321508,NM_001321507,NM_144710,NM_001321512,NM_001321514,NM_001321506
SEPT11	5803	5150	17.43405	NM_018243,NM_001306147
SEPT12	1386	0	0	NM_144605,NM_001154458
SEPT14	3785	11	0.05709138	NM_207366
SEPT2	3433	21852	125.0435	NM_001349313,NM_001321035,NM_001349311,NM_001349306,NM_001349290,NM_001008491,NM_001349310,NM_001008492,NM_001282972,NM_001349305,NM_001349307,NM_006155,NM_001349304,NM_001282973,NM_001349314,NM_001321030,NM_004404,NM_001321031,NM_001349312,NM_001321032,NM_001349308,NM_001321033,NM_001349287,NM_001349291,NM_001349302,NM_001349288,NM_001349315,NM_001349309,NM_001349289,NM_001321034,NM_001321029
SEPT3	2469	55	0.4376081	NM_019106,NM_145733
SEPT4	1800	23	0.2510146	NM_001256782,NM_004574,NM_080416,NM_080415,NR_037155,NM_001198713,NR_104196,NM_001256822,NR_104197
SEPT4-AS1	653	0	0	NR_110810
SEPT5	2267	673	5.831862	NM_002688,NM_001009939
SEPT5-GP1BB	3175	63	0.3897988	NR_037611,NR_037612
SEPT6	2563	1482	11.35908	NM_145800,NM_145799,NM_015129,NM_145802
SEPT7	4348	8391	37.91123	NM_001011553,NM_001242956,NM_001788
SEPT7-AS1	806	8	0.1949839	NR_120512,NR_120511
SEPT7P2	2237	162	1.422633	NR_024271
SEPT7P9	671	4	0.1171065	NR_027269
SEPT8	4076	3151	15.18651	NM_001098813,NM_001300798,NM_001300799,NM_001098811,NM_015146,NM_001098812
SEPT9	4000	22030	108.1928	NM_001113494,NM_001113491,NM_006640,NM_001293695,NM_001113493,NM_001113496,NM_001113495,NM_001293698,NM_001293697,NM_001293696,NM_001113492
SERAC1	1935	427	4.335015	NM_032861,NR_073096
SERBP1	6719	9871	28.86026	NM_001018068,NM_001018067,NM_015640,NM_001018069
SERF1A	707	247	6.863115	NM_022968,NM_021967,NM_021967,NM_022968
SERF1B	1901	952	9.837812	NM_022978,NM_001178087,NM_001178087,NM_022978
SERF2	2460	40510	323.4974	NM_001199875,NM_001199878,NM_001199877,NM_001199876,NM_001018108,NR_037672
SERF2-C15ORF63	1776	14	0.1548563	NR_037673
SERGEF	1565	409	5.133963	NR_104040,NR_104041,NM_012139
SERHL	1357	97	1.404221	NR_027786
SERHL2	2094	164	1.538547	NR_104300,NM_001284334,NM_014509,NR_104301
SERINC1	3202	12054	73.95262	NM_020755
SERINC2	1999	2277	22.37659	NM_001199037,NM_001199039,NM_018565,NM_001199038,NM_178865
SERINC3	1760	10843	121.0265	NM_006811,NM_198941
SERINC4	2323	354	2.993628	NM_001258031,NM_001258032
SERINC5	6482	1641	4.973284	NR_126060,NM_001174071,NR_126061,NM_178276,NM_001174072
SERP1	3172	5289	32.75549	NM_014445
SERP2	735	357	9.541675	NM_001010897,NR_144535,NM_001346980
SERPINA1	3492	6	0.03375365	NM_001127702,NM_001002235,NM_001127701,NM_001127703,NM_001127700,NM_001002236,NM_001127707,NM_000295,NM_001127705,NM_001127706,NM_001127704
SERPINA10	2120	0	0	NM_016186,NM_001100607
SERPINA11	1471	0	0	NM_001080451
SERPINA12	1497	1	0.01312266	NM_173850,NM_001304461
SERPINA13P	1718	0	0	NR_015340
SERPINA2	930	0	0	NM_006220,NR_110563
SERPINA3	1590	756	9.340463	NM_001085
SERPINA4	2009	0	0	NM_006215,NM_001289033,NM_001289032
SERPINA5	2337	411	3.454831	NM_000624
SERPINA6	1492	2	0.02633328	NM_001756
SERPINA7	1596	1	0.01230866	NM_000354
SERPINA9	1541	0	0	NM_001284275,NM_001284276,NM_175739,NM_001042518
SERPINB1	2658	1234	9.120191	NR_073111,NM_030666,NR_073112
SERPINB10	2123	0	0	NM_005024
SERPINB11	1475	0	0	NM_001291279,NM_080475,NM_001291278
SERPINB12	3534	0	0	NM_001307928,NM_080474
SERPINB13	3173	0	0	NM_001307923,NM_001348268,NM_001348269,NM_012397,NM_001348270,NM_001348267
SERPINB2	1908	2	0.02059185	NM_001143818,NM_002575
SERPINB3	1777	0	0	NM_006919
SERPINB4	1707	0	0	NM_002974,NM_175041
SERPINB5	2633	1	0.007460928	NM_002639
SERPINB6	1913	4537	46.59052	NM_001271824,NM_001271825,NM_001271822,NM_001271823,NM_001195291,NM_001297700,NM_001297699,NM_004568
SERPINB7	1976	17	0.1690074	NM_001261831,NM_001261830,NM_003784,NM_001040147
SERPINB8	3373	912	5.311562	NM_198833,NM_001348368,NM_001031848,NM_001348367,NM_001348370,NR_145571,NM_001348369,NM_001276490,NM_002640
SERPINB9	4150	127	0.6011728	NM_004155
SERPINB9P1	1252	95	1.490606	NR_033851
SERPINC1	1599	1	0.01228557	NM_000488
SERPIND1	2221	8	0.07075956	NM_000185
SERPINE1	3190	29810	183.5756	NM_000602
SERPINE2	2259	128303	1115.743	NM_001136528,NM_001136530,NR_073116,NM_006216
SERPINE3	1441	3	0.0408979	NM_001101320
SERPINF1	1490	55445	731.0042	NM_002615,NM_001329905,NM_001329903,NM_001329904
SERPINF2	2092	74	0.6948863	NM_000934,NM_001165920,NM_001165921
SERPING1	1966	24942	249.2249	NM_001032295,NM_000062
SERPINH1	2320	42380	358.8531	NM_001235,NM_001207014
SERPINI1	1910	6004	61.752	NM_001122752,NM_005025
SERPINI2	1678	1	0.01170717	NM_001012303,NM_006217
SERTAD1	1204	1439	23.47892	NM_013376
SERTAD2	5548	6147	21.76559	NM_014755
SERTAD3	1407	1343	18.75105	NM_013368,NM_203344
SERTAD4	2008	605	5.918823	NM_019605
SERTAD4-AS1	800	400	9.822312	NR_024337
SERTM1	3206	8	0.04901965	NM_203451
SESN1	3195	1317	8.097643	NM_001199934,NM_001199933,NM_014454
SESN2	3528	5428	30.22421	NM_031459
SESN3	9345	4207	8.84376	NM_144665,NM_001271594
SESTD1	10448	2702	5.080377	NM_178123
SET	2919	9100	61.24223	NM_001248001,NM_001122821,NM_001248000,NM_003011
SETBP1	9899	1211	2.403237	NM_001130110,NM_015559
SETD1A	6449	1868	5.690209	NM_014712
SETD1B	8195	1573	3.770713	NM_015048
SETD2	8433	16	0.03727191	NM_014159
SETD3	2888	1406	9.56383	NM_199123,NM_032233
SETD4	3283	394	2.357594	NM_001007261,NM_001007259,NM_001286752,NR_040087,NM_017438
SETD5	6846	2861	8.209651	NM_001292043,NM_001080517
SETD6	2984	294	1.935496	NR_134583,NM_024860,NM_001160305
SETD7	7358	8571	22.88313	NM_001306199,NM_001306200,NR_131339,NM_030648
SETD9	1203	189	3.086313	NR_136558,NR_136555,NR_136556,NM_001323022,NM_001323018,NM_153706,NM_001323019,NM_001323020,NM_001171990,NR_136557
SETDB1	1489	959	12.65225	NM_012432,NM_001145415,NM_001243491
SETDB2	6184	648	2.058492	NM_031915,NM_001320699,NM_001160308
SETDB2-PHF11	3710	2	0.01059009	NR_135324,NM_001320727
SETMAR	1277	458	7.045605	NM_001243723,NM_001320676,NM_001276325,NM_001320677,NM_006515,NM_001320678
SETSIP	1037	0	0	NM_001287737
SETX	11016	3141	5.601286	NM_015046
SEZ6	4196	0	0	NM_001290202,NM_178860,NM_001098635
SEZ6L	6345	4	0.01238432	NM_001184774,NM_021115,NM_001184775,NM_001184776,NM_001184773,NM_001184777
SEZ6L2	3518	20	0.1116806	NM_001243333,NM_001243332,NM_012410,NM_001114100,NM_001114099,NM_201575
SF1	2949	7854	52.31905	NM_001346364,NM_004630,NM_001178031,NM_001178030,NM_001346409,NM_201997,NM_001346363,NM_201995,NM_001346410,NM_201998
SF3A1	5143	4335	16.55832	NM_005877
SF3A2	1650	2559	30.46703	NM_007165
SF3A3	2698	2402	17.4894	NM_006802,NM_001320830
SF3B1	664	9819	290.4978	NM_012433,NM_001308824,NM_001005526
SF3B2	2894	11304	76.73215	NM_006842
SF3B3	9720	4090	8.266102	NM_012426
SF3B4	1993	2878	28.3679	NM_005850
SF3B5	737	4053	108.0321	NM_031287
SF3B6	771	1721	43.85006	NM_016047
SFI1	4226	562	2.612465	NM_014775,NM_001007467,NM_001258327,NM_001258326,NM_001258325
SFMBT1	4558	191	0.8231951	NM_016329
SFMBT2	7922	11	0.02727731	NM_001029880,NM_001018039
SFN	1315	9	0.1344499	NM_006142
SFPQ	2317	7294	61.84199	NM_005066,NR_136702,NR_136703
SFR1	1432	337	4.623072	NM_145247,NM_001002759
SFRP1	4467	16456	72.36891	NM_003012
SFRP2	1990	96518	952.7939	NM_003013
SFRP4	2973	10967	72.46639	NM_003014
SFRP5	1883	1	0.01043262	NM_003015
SFSWAP	3249	1930	11.66947	NM_001261411,NM_004592
SFT2D1	1117	1431	25.16693	NM_145169,NR_130113,NR_130114,NR_130112
SFT2D2	856	240	5.507839	NM_199344
SFT2D3	2811	380	2.655623	NM_032740
SFTA1P	693	0	0	NR_027082
SFTA2	454	0	0	NM_205854,NM_205854,NM_205854,NM_205854,NM_205854,NM_205854
SFTA3	1562	0	0	NM_001101341,NM_001331217,NR_138598,NR_138595,NR_138596,NR_138597,NR_138600,NR_138601,NR_138599
SFTPA1	2068	1	0.009499335	NM_001164645,NM_001164647,NM_001093770,NM_005411,NM_001164644,NM_001164646
SFTPA2	2324	0	0	NM_001320813,NM_001098668,NM_001320814
SFTPB	2840	4	0.02766849	NM_000542,NM_198843
SFTPC	983	0	0	NM_001317780,NM_001172410,NM_001172357,NM_001317778,NM_001317779,NM_003018
SFTPD	1283	0	0	NM_003019
SFXN1	4127	1154	5.493069	NM_001322981,NM_001322982,NM_001322983,NM_001322977,NM_001322980,NM_001322978,NM_022754
SFXN2	2562	33	0.2530338	NM_178858
SFXN3	3090	5125	32.5821	NM_030971
SFXN4	1388	309	4.373335	NR_110305,NM_213649
SFXN5	4264	1054	4.855871	NM_144579,NM_001330412,NM_001330405,NM_001330403,NM_001330411,NM_001330401,NM_001330408,NM_001330402,NM_001330410,NR_138476,NM_001330407,NM_001330406,NM_001330404,NM_001330400
SGCA	1453	245	3.312411	NM_001135697,NR_135553,NM_000023
SGCB	4279	6966	31.98047	NM_000232
SGCD	1573	2085	26.03881	NM_001128209,NM_000337,NM_172244
SGCE	1577	7193	89.60291	NM_001346713,NM_001346715,NM_003919,NM_001099401,NM_001099400,NM_001346720,NM_001346717,NM_001346719,NM_001301139
SGCG	1655	37	0.4391849	NM_000231
SGCZ	7105	2	0.005529803	NM_001322880,NM_139167,NM_001322881,NM_001322879
SGF29	1151	293	5.00076	NM_138414
SGIP1	10934	154	0.2766849	NM_001308203,NM_032291
SGK1	3201	28188	172.9905	NM_001291995,NM_001143677,NM_005627,NM_001143678,NM_001143676
SGK2	1909	12	0.1234864	NM_016276,NM_001199264,NM_170693
SGK3	4469	256	1.125313	NM_013257,NM_170709,NM_001033578
SGK494	3779	79	0.4106709	NM_001174103
SGMS1	3753	1153	6.035239	NM_147156
SGMS1-AS1	2585	45	0.341976	NR_126411
SGMS2	5956	1909	6.296438	NM_152621,NM_001136258,NM_001136257
SGO1	3101	145	0.9185652	NM_001199257,NM_001199254,NM_001012409,NM_001012413,NM_001012411,NM_001199256,NM_001199255,NM_001199252,NM_001012412,NM_138484,NR_131179,NM_001012410,NR_131180,NM_001199253,NM_001199251
SGO1-AS1	499	4	0.1574719	NR_132785
SGO2	4542	549	2.374482	NM_001160046,NM_001160033,NM_152524
SGPL1	5769	990	3.371152	NM_003901
SGPP1	3365	1307	7.63017	NM_030791
SGPP2	5020	34	0.1330512	NM_001320834,NM_001320833,NM_152386
SGSH	2768	3127	22.19246	NM_000199
SGSM1	6124	4	0.01283124	NM_001098498,NM_001098497,NM_133454,NM_001039948
SGSM2	3897	2559	12.89982	NM_014853,NM_001098509,NM_001346700
SGSM3	2795	2581	18.14053	NM_015705,NM_001301849
SGTA	2315	2859	24.2609	NM_003021
SGTB	5453	1212	4.366272	NM_019072
SH2B1	1971	2912	29.02341	NM_001308293,NM_001145797,NM_001145796,NM_001145812,NM_015503,NM_001145795,NM_001308294
SH2B2	1946	187	1.887741	NM_020979
SH2B3	5406	1376	5.000185	NM_001291424,NM_005475
SH2D1A	2517	1	0.007804777	NM_001114937,NM_002351
SH2D1B	2535	0	0	NM_053282
SH2D2A	1523	30	0.3869591	NM_001161441,NM_001161442,NM_001161444,NM_003975,NM_001161443
SH2D3A	2356	21	0.1751006	NM_005490
SH2D3C	2546	16	0.123454	NM_005489,NM_001142534,NM_170600,NM_001252334,NM_001142532,NM_001142533,NM_001142531
SH2D4A	3249	807	4.879413	NM_022071,NM_001174160,NM_001174159
SH2D4B	3487	0	0	NM_207372,NM_001145719
SH2D5	3834	145	0.74295	NM_001103160,NM_001103161
SH2D6	1977	4	0.03974633	NM_201594
SH2D7	1892	0	0	NM_001101404
SH3BGR	1227	157	2.513615	NM_001317742,NM_001317741,NM_001001713,NM_001317740,NM_007341
SH3BGRL	2062	7979	76.01574	NM_003022
SH3BGRL2	4842	119	0.4827985	NM_031469
SH3BGRL3	1115	37011	652.0782	NM_031286
SH3BP1	2576	65	0.4956912	NM_018957
SH3BP2	9158	872	1.870508	NM_003023,NM_001145855,NM_001122681,NM_001145856
SH3BP4	5183	2631	9.972025	NM_014521
SH3BP5	3319	6437	38.09956	NM_001018009,NM_004844
SH3BP5-AS1	5575	2255	7.945942	NR_046084
SH3BP5L	3234	1537	9.33636	NM_001322464,NM_030645,NM_001322462,NM_001322463
SH3D19	5273	7411	27.60977	NM_001128923,NM_001128924,NM_001243349,NM_001009555
SH3D21	2325	149	1.258946	NM_001162530,NM_024676
SH3GL1	2396	13344	109.4065	NM_001199944,NM_003025,NM_001199943
SH3GL1P1	2497	61	0.4799047	NR_033412
SH3GL1P2	2490	15	0.1183411	NR_033420
SH3GL2	2733	0	0	NM_003026
SH3GL3	1804	55	0.5989215	NM_001324185,NM_001301108,NR_136714,NM_001324187,NM_001324182,NM_001301109,NR_136711,NR_136712,NM_001324186,NR_125370,NR_136713,NM_001324184,NM_001324183,NM_003027
SH3GLB1	6440	6125	18.68375	NM_016009,NM_001206651,NM_001206653,NM_001206652
SH3GLB2	2278	2977	25.67254	NM_001287046,NM_001287045,NM_020145
SH3KBP1	4454	4983	21.97781	NM_031892,NM_001184960,NM_001024666
SH3PXD2A	11247	4987	8.710567	NM_014631
SH3PXD2A-AS1	2023	0	0	NR_038940
SH3PXD2B	1557	15853	200.0168	NM_001017995,NM_001308175
SH3RF1	5265	1213	4.525912	NM_020870
SH3RF2	3043	113	0.7294915	NM_152550
SH3RF3	5614	646	2.260496	NM_001099289
SH3RF3-AS1	2792	164	1.153911	NR_029193
SH3TC1	4432	3	0.01329735	NR_134639,NM_018986,NM_001318480
SH3TC2	26580	166	0.1226865	NM_024577
SH3YL1	3207	752	4.60641	NM_015677,NR_104223,NR_104225,NR_104227,NM_001282682,NM_001282687,NM_001159597,NR_104226,NR_104224
SHANK1	9213	49	0.1044813	NM_016148
SHANK2	10484	91	0.1705132	NM_133266,NR_110766,NM_012309
SHANK2-AS1	2252	0	0	NR_046567
SHANK2-AS3	1683	0	0	NR_073536
SHANK3	7054	354	0.9858516	NM_033517
SHARPIN	1685	2533	29.53106	NM_030974,NR_038270
SHB	6021	1839	6.000077	NM_003028
SHBG	974	18	0.3630423	NM_001040,NM_001289114,NM_001289113,NM_001289116,NM_001289115,NM_001146279,NM_001146280,NM_001146281
